Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Description,Complete
" Doorstep photographs for The Food Bank ","Goostrey, North West England, United Kingdom",https://uk.gofundme.com/f/doorstep-photographs-for-the-food-bank,1200,1358,,2020-05-21,"MIDDLEWICH & DISTRICT FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"Hi all     Thank you for taking the time to find this page and donate.    On my first few doorstep photo sessions  I’ve been asking people to donate to the NHS Charities.    The COVID crisis is affecting so many people in so many ways. Because of this for the next few sessions I was going to donate to the food bank at Middlewich. It’s part of the Trussel Trust but needs it’s own support in these tough times.    All the money here goes directly to them  helping them feed those most in need. Having a child of my own it breaks my heart to think of a child going hungry during this pandemic.    Many thanks for donating and helping an amazing cause. Louise.xx",False
" Christmas Eve boxes ","Bromley Cross, North West England, United Kingdom",https://uk.gofundme.com/f/christmas-eve-boxes,1000,810,,2020-09-28,,,0,,"Hasn’t 2020 been quite the year.     In 2019 4 million children were living in poverty in the UK. With numbers set to soar this year we  as a family  wanted to pay it forward. We are hoping to raise money to make Christmas Eve boxes (well  bags) to give to local charities  food banks etc. Our aim is 100!!! 100 small gestures that will add some magic to what’s been a gloomy year for most. From a book to some chocolate coins all donations are welcome  whether that be direct funds or a few goodies thrown in to your weekly shop. We will be keeping the bags as universal as possible  something to read  something to eat and something to play with  in order to reach as many children as possible. A £5 donation is the equivalent of a Starbucks or Big Mac meal  yet that would buy 5 copies of the ‘‘twas the night before Christmas’  5 sets of felt tips  5 bags of magical reindeer food. It is the most wonderful time of the year after all!   Thank you  the Wrigley’s   XXX ",False
" Emergency food parcels - Bevendean & Moulsecoomb","Brighton, South East England, United Kingdom",https://uk.gofundme.com/f/emergency-food-bevendean-amp-moulsecoomb-food-bank,2500,770,,2020-05-06,,,0,,"We are the Bevendean Foodbank  Coffee Morning & Advice Drop-in  which usually runs weekly drop-in sessions on a Wednesday. Since the outbreak of Covid-19  we have drastically changed the way we are working. We have switched to delivery-only food parcels in Moulsecoomb & Bevendean  and have seen an increase in demand from the first week. With more than 50 households now on our delivery list  we are in constant need of food donations. Many kind people  organisations and businesses have supported us  but to make sure we are able to continue delivering to an ever-increasing amount of households in our area  we are now seeking more support to be able to buy in food and items we desperately need but not always get through donations. We know the need won't end when the outbreak and lockdown is over  and any funding will help us bridge to a way back to our drop-in sessions. We expect that even when the Food bank can open its doors again  and people can come out to socialise and get advice and support in person  the world will still look different  so we want to be prepared for this transition period. Your support is very much appreciated by community we support and the many fantastic volunteers we are supported by. THANK YOU from all of us at the Bevendean Foodbank Committee.    More information about our work can be found here: https://www.facebook.com/FoodbankandAdviceinBevendean/",False
" Food for Fife - Fitness fundraiser by James Yule ","Saint Andrews, Scotland, United Kingdom",https://uk.gofundme.com/f/food-for-fife,1000,1225,,2020-04-19,,,0,,"Who and What?    My Dad  James Yule  recently turned 81 and  being on housebound lockdown for 12 weeks  he decided to do Couch to 5k on the back garden path.    (When my friends heard about Major Tom’s 100 laps for NHS  they thought it was my Dad!) Why?  Someone  BP  from a group he’s on  posted on the group page that - even though James didn’t ask for it - BP wants to sponsor him to complete his challenge  and he offered a donation to a charity of James’s choice!    This gave James his altruistic idea - That if people would like to encourage him to do it  by way of sponsorship  and other people can benefit from what he’s doing  then why would he get in the way of such generosity?!    As food and basic health needs are so fundamental/crucial for the people in the world who are most struggling  he would like the raised monies to go to the local food bank and/or care needs in the community.  St. Andrews Foodbank says:    “Those we serve may have lost their job  had a family split up  be victims of domestic violence  or had benefits delayed or suspended. In desperate times we are able to meet their immediate need for food.”  May we extend our human kindness to them.    How?  So  to make it easier for you to give  if you feel inclined  I’ve set up this page.    I will post updates between now and the end of May  by which he hopes to be able to complete a 5km run  actually running  for the half hour that the programme builds runners up to (and do the remainder by whichever means)!    What makes this a challenge  you might ask?   Doesn’t James do the Parkrun?    Indeed  James has done the Parkrun  before  and consistently since my Mum died  a year ago today  20th April.    He also has angina  a heart condition which makes running that bit more challenging for his body. So he will be doing it gradually/sustainably.    His mind/heart  whilst keeping it fit and agile - as well as desiring to support other people in the community to be well and healthy - is determined. How can you help?    With the challenge food banks face in receiving food from their usual sources (church congregations  supermarkets etc)  you giving money to this cause will ensure food banks are stocked  and people who need the support they offer can still access it.    Thank you for your generous support and donations.    Amitaśūrī  and James    ",False
" Max, Bertie & Matilda  #rideforreadifood","Theale, South East England, United Kingdom",https://uk.gofundme.com/f/max-rides-to-feed-reading,100,1654,,2020-04-17,"FAITH CHRISTIAN GROUP (READING) CIO","Registered nonprofitDonations eligible for Gift Aid.",0,,"Max woke up on Monday 13td of April and said ‘I want to help’    7 year old Max has now completed his epic bike ride - 100 miles in 7 days! His motivation was to collect £100 for https://readifood.org.    It was a tough choice  NHS or food bank  but having spent time helping at the food bank with a The Rotary of Pangbourne before Christmas  Max wanted to see everyone with food on their plates. Currently this is simply not happening. Max’s friend Bertie who is also 7 heard about the challenge  and also wants to help too! Thank you Bertie for joining the team  your help if very warmly excepted.     Bertie’s sister Matilda has now joined the team! While Matilda isn’t as in love with cycling as Bertie she still loves a ride with the family. Initially  she was reluctant to join the team as she wasn’t confident she could make the distance  but on her 3rd day on the bike she smashed out 22 Miles! We are loving that we have a girl on the team and still welcome others to join  to carry the torch on. Thank you Matilda for digging deep and stepping out of your comfort zone! Max  Bertie and Matilda are really aware of the social distancing rules  and plan routes to stay within the guidelines.     Any donation  no matter how small  will help go towards people in the Reading area that rely on food from this amazing charity. #rideforreadifood ",False
" Future of the food banks and P. P. E..❤️ ","Mountfield, Northern Ireland, United Kingdom",https://uk.gofundme.com/f/omagh-district-ppe-and-foodbank-appeal,9515,-1,,2020-04-04,,,0,,"Dia duit folks  tá ár suíomh á thógáil i láthair na huaire. Beidh muid ar ais chomh láidir agus is riamh chun an cath a choinneáil ar an gcúis a thosaigh muid. Go raibh maith agat as do thacaíocht agus d'othar leanúnach. Ón bhfoireann go léir. ❤️    Hello folks  our site is under construction at the moment. We will be back as strong as ever to keep up the battle for the cause we started. Thanks for your continued support and patientce. From all the team. ❤️",False
" Leighton Linslade Helpers Fundraiser ","Leighton Buzzard, East of England, United Kingdom",https://uk.gofundme.com/f/leighton-linslade-helpers-fundraiser,1000,1550,,2020-06-18,,,0,,"Leighton Linslade Helpers is a collective of community volunteers who came together to support their community through the Covid 19 lockdown in their town and surrounding areas. It very quickly grew into an organisation that is continuing to support its community by forming a charity.    What started off as an emergency food bank to those in hardship or those shielding  without access to food  has grown into a range of services  from food parcels  prescription deliveries  counselling and listening  free-cycling  to many other ways of supporting families  the elderly and the isolated.    This fundraiser will help us get established in our new warehouse  with all the associated overhead costs and if we exceed our target  possibly a vehicle to assist us with deliveries to our community and wider Bedfordshire  in support of other agencies and Charities.    Our group has been overwhelmed by the generosity of people and business  during this very difficult time for everyone  and we just know that this community spirit will continue. There is still much work to be done to help our community get through this pandemic and to rebuild their lives and lift their spirits  for which so many will be grateful.    We are also very grateful to the Advance Theatre group  who have busily been preparing a concert entirely from lockdown  to enjoy from the comfort of your own home!    The concert will be broadcast on a live YouTube premiere on  Wednesday 1st July at 7pm! And they have chosen to support our fundraiser.    Follow the link to subscribe to Advance Theatre YouTube  so you don't miss it:    June Tobin  Lead Co ordinator    www.leightonlinsladehelpers.org.uk    www.facebook.com/groups/llhelpers    www.youtube.com/channel/UCyHaOODWFUusWcg17X8fOPw    www.facebook.com/AdvanceTheatre  ",False
" Boa Vista CV A friend in need is a friend in deed ","Rossett, Wales, United Kingdom",https://uk.gofundme.com/f/boa-vista-food-bank,500,335,,2020-04-20,,,0,,"The beautiful Island of Boa Vista  Cape Verde  will have been the dream destination for many I'm sure. The island is an island of tourism  many of the inhabitants come from the other islands in Cape Verde to work and rely on the wealth of the world for their survival. The island is poor at the best of times  relying solely on tourism. The wages are low but the cost of living is the same as the UK  if not more. Some essential items like Paracetamol can cost an average of £5 per packet  completely unaffordable by the locals. Like the rest of the world  the island is now in quarantine  but this means the islanders are not allowed to leave to travel back to their native islands and live with their families. Without tourism  the locals are without wages and money or financial aids to support themselves - yet are expected to live and survive on next-to-nothing. There have been a few charities set up and have already started to hand out some food to the families  but it's not enough. With majority of supplies coming from overseas and high demand  the local shops have doubled their prices  so food is considerably more expensive and unafforadable for most. My daughter  Chiara often says to me ""Mum  you can't save everybody"" and of course I know she's right. Whilst I know money is tight in the UK and around the world  I just cannot ignore how these locals  who depend on the rest of the world must feel. I feel compelled to try to help them  hence this ""gofundme"" page. The monies will go directly to the locals to buy basic food  of rice  vegetables  water and supplies and distributed to the families in need. I hope you will consider their plight and help  any small donation will help and be a significant difference to those who need it the most. There will be difficult months ahead until tourism replenishes the island again  but they are the most fantastic and beautiful hosts. The islanders of Boa Vista will welcome you and any guests with open arms  today and always - so much you will never want to leave their beautiful island. Lastly  I thank you for taking the time to read this on behalf of the locals whom depend on tourism for survival. Myself  like everyone else really hope we can all return to what was once normal life soon  but in the meantime let’s do our best to look after those who treat us with nothing but love and kindness. Much Love Bruna. This is a request for help  on behalf of Igor Tequila and the Islanders on Boa Vista https://www.gofundme.com/f/boa-vista-food-bank",False
" Help Jas Help Others ","Oldbury, West Midlands, United Kingdom",https://uk.gofundme.com/f/20squld56o,1000,1353,,2020-05-31,,,0,," Welcome to my Go Fund page. Sponsor me to help to achieve my goal to become a vegetarian. During this Covid 19 crisis and still until today  I have had support from a charity called The Sikh Soup Kitchen being one from the vulnerable group. Having no family around and Mom stranded in India I have had to call on them for support. They provide me with a hot meal  sandwiches and snacks along with daily essentials  so that I do not have to worry about going out. I am not the only one and they provide this support to the elderly and vulnerable- I am amazed for the amount of work that they do. They provide it to anyone in the Community that require any support. They provide a Street Food Bank Service every Friday and Saturday on Soho Road  Handsworth  where they hand out food to the people in need regardless of faith or race as they have strong Sikh principles to help anyone that they come across. The Sikh Soup Kitchen are a community/ food bank based service  whom you can call on and they will provide you with support and vegetarian cooked meals including any social support adhering strictly to the Government guidelines. I have been inspired by them to become a vegetarian from the lovely cooked meals that they have been providing to me in this pandemic. They also have a dedicated phone line  where you can call during the pandemic for a ‘friend to chat’ service. Please help me to achieve my goal to become a vegetarian and the money raised will go to The Sikh Soup Kitchen  so that they can continue to support the community in need with daily deliveries and Street Food Bank service (everything brought is transparent as receipts are shown on social media). If anybody wants to see them in action or volunteer then please contact me and I can arrange this for you. You are able to follow them on Twitter and see their daily work in action. @SikhSoup Please support me- I want to become a vegetarian and also support The Sikh Soup Kitchen with their ongoing selfless service. All funding achieved will go to them which will continue to provide the daily meals and Serve the Street Food Bank. Thank you Jas Kaur ",False
" IESA Food Collections Bank ","Ashton-in-Makerfield, North West England, United Kingdom",https://uk.gofundme.com/f/iesa-food-bank,2000,680,,2020-11-11,,,0,,"IESA Christmas Food Bank Collection    Any money donated will be used to buy much-needed items for the food bank.",False
" Half-Marathonmania ","Breedon-on-the-Hill, East Midlands, United Kingdom",https://uk.gofundme.com/f/halfmarathonmania,1,672,,2020-07-26,,,0,,"Now then     As most of you know I am still on my 'Half-Marathonmania'  32 Half Marathons in 32 days. We are into the final week now with the last Half-Marathon being on Saturday 1st of August (fingers crossed)    I've been joined on this journey by so many running friends  it's been mind blowing. The number 1 question I'm asked by just about everyone is why are you doing it to which I have no real reply. That question is 99% of the time followed up by 'are you going to do charity collection' and I've promised folk that I'd put  one on in the last week. I guess this is said last week     A lot of the runs have started in Long Eaton  Most of the runners have been members of LERC and like me up to recently  are from the Long Eaton and surrounding areas. So I'd like to raise some money for a couple of local charities.    The first one is:  Cancan Trust which is a local charity that helps homeless folk & runs food banks in our area.  http://www.canaan-trust.co.uk/        and the 2nd one is:  Bilbo's Animal Rescue (I don't have a link but you can check them out on Facebook. Basically a local lady who rescues & adopts out small animals. She is well known in the community and a lovely lady.    Just to say  this is a Go Fund Me page I am using as I'm doing it for a couple of charities  so any funds raised will come direct to me and I will split them 50/50 between the two charities.    Many thanks  your friend in running     Aaran",False
" Food Bank - #endchildfoodpoverty ","Sheffield, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/food-bank-endchildfoodpoverty,100,405,,2020-10-22,,,0,,"‘MPs reject Labour’s motion to extend free school meals’. Child hunger should never be faced with looming deadlines - food is a basic nessesity yet so many families have been and are currently struggling more than ever. More than four million children in one of the richest countries in the world are growing up in poverty  their access to adequate nutrition compromised. Although I alone can’t help millions of children  I can help support those in my local community    I’m going to be gathering donations as well as food from friends/family taking it up to New Hope Food Bank at the end of next week - they provide emergency food to children and families who are in short term crisis within Sheffield. If you are able to donate (even just a few quid) it would be greatly appreciated. Of course 100% of donations will be spent on a shop for the food bank. Hopefully  these donations along with the collection of food next week will make a big difference to even a handful of families in need    A lot of us are fortunate enough to to never have to experience or even be aware of these circumstances. Although we shouldn’t have to  hopefully we can help even just a few families over the next few weeks/months. Let’s help #EndChildFoodPoverty",False
" BCCBigRunChase ","Buckley, Wales, United Kingdom",https://uk.gofundme.com/f/bccbigrunchase,500,2486,,2020-05-09,,,0,,"COVID19 has impacted every single part of society and life as we know it including the sport we love Cricket.     Cricket in Buckley is a big part of our community we provide a facility for over 70 children and many adults to enjoy the sport. In addition many people enjoy social membership at the club and enjoy our event or just a nice pint in the sun..    The club is run by a dedicated group of volunteers  they have been challenged with ensuring we can survive financially through this pandemic. Our club survives through the money that is made from our bar - any profit is used to run the club or reinvested to improve the cricket facilities & training we provide. We are going to have to rely heavily on fundraising to survive these coming weeks & months... We still have many bills to pay even whilst we are closed...     We know our playing members are missing running between the wickets so we are challenging everyone to run for their Club ! We invite everyone and anybody to take part - all we ask is £5 donation to take part and then we want to accumulate as many runs as we possibly can !! Invite friends and family to sponsor your running efforts.      We also want to give something back to the community - we are aware that families are struggling so we will be sharing some of the funds we raise to support our local food bank.    WE thank you from the bottom of our big heart for any support you can give to help our wonderful Cricket Club survive",False
" Blessed 2 Bless Mobile Food Banks ","Birmingham, West Midlands, United Kingdom",https://uk.gofundme.com/f/blessed-2-bless-mobile-food-banks,5000,1085,,2020-09-25,,,0,,"Blessed2Bless is leading the fight to end hunger in the West Midlands. Blessed2Bless is a Charity determined to support the homeless and less fortunate within Birmingham and the West Midlands.     Every week we open our doors to deliver a food bank service within the city centre and work with more than 30 community-based volunteers to provide food directly to individuals and families.     We have been cooking a free breakfast and lunch every week on a Saturday for the past 5 years where those in need can come eat  socialise and learn. Blessed2Bless works in partnership with over 15 organisations and stores across the West Midlands to try and create a hunger free society.     Our volunteers focus on serving and developing resources in their local community. Our food bank provides emergency supplies of essential food and toiletries to individuals and families every week however we rely heavily on donations and goodwill.     We are applying for funds to help us to continue the good work but to also launch mobile food banks that can also go out to deprived areas and reach those who cant reach us or other resources.    Funds raised from this vital Go fund me page will be used for securing another vehicle to assist with our Mobile Food Bank service and supporting the weekly Food and meal service to the homeless and community    We can never achieve what we have done so far without fantastic partners   organisations and local community members who through their giving has helped us to achieve what we have so far. Your help is so very much appreciated.    Donate today and help a great cause become even greater.http://blessed2blesscommproject.com/        A letter of appreciation and value sent to us from the Lord Mayor of Birmingham Councillor Mohammed Azim in April this year for our work in the community.    ",False
" Children's challenge ","Bristol, South West England, United Kingdom",https://uk.gofundme.com/f/children039s-challenge,1000,435,,2020-08-05,"SOUTH BRISTOL METHODIST CHURCH","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of SOUTH BRISTOL METHODIST CHURCH and ROHINGYA REFUGEE CAMPS in Bangladesh. Every donation will help. Half of the money we raise will go to the refugee camps where Covid 19 has hit. It will be used to build hospitals  to train medics about Coronavirus as there is no access to internet for information and for much needed equipment. The other half will help maintain our churches in South Bristol which closed during lockdown. Bristol Methodist churches have served their communities for many years by providing a place for religious practice and spiritual seekers. It has also supported the Bristol community by raising money for local organisations such as the hospital  women's refuge and food banks. It is a non profit organisation. Thank you in advance for your contribution to these causes which mean so much to us. See the links below for more information.  https://www.allwecan.org.uk/emergency-coronavirus-appeal-launch/    https://www.southbristolmc.org.uk/home.htm",False
" George Miller memorial fund ","Kilwinning, Scotland, United Kingdom",https://uk.gofundme.com/f/an7vh-george-miller-memorial-fund,1520,-1,,2020-07-28,,,0,,"After a short battle with cancer  George Miller sadly passed away on 22/07/2020. We are asking instead of flowers  that people make a donation to our collection for North Ayrshire Food Bank  a charity that was very close to his heart.",False
" Give A Child A Warrington Christmas ","Warrington, North West England, United Kingdom",https://uk.gofundme.com/f/a-very-warrington-christmas,2000,230,,2020-10-22,,,0,," Hi  my name is Sharon and I am a NHS Children’s Nurse who lives in Warrington. I am so proud to be a Warringtonian and I know my town will come together for this important cause. I am raising money for the Children of Warrington who live in low income  vulnerable and poverty stricken families so that they can have the Christmas they deserve after such a terrible year. Every child deserves to wake up on Christmas Day and have a day filled with magic   love and happiness but losing their income due to covid is having a devastating effect on our communities. All money raised by our town will go towards buying gifts  Christmas food treats and essentials for those that need it the most and will be given out by WARRINGTON FOOD BANK who can easily identify those most in need and give gender and age appropriate gifts. Thank you so so much for visiting this page and thank you so much for your donation. Please remember this could be anyone at anytime but I know our town will come together and we will make difference to each child who needs us.",False
" The Lunchbox Project - Banbury ","Banbury, South East England, United Kingdom",https://uk.gofundme.com/f/mkj33-the-lunchbox-project,1000,585,,2020-10-23,,,0,,"In light of the recent government decision not to extend the free school meal provision during the school holidays;    We here at Park Road Food Bank in Banbury want to do something a little extra for the Christmas school holidays.     As you know  food poverty increases in the school holidays. According to the The End Child Poverty campaign almost 7 000 Banbury children are living in poverty ( May 2019). We are looking for people and organisations that would like to help us by donating towards lunchboxes that would include food  small toys  books  drinks  snacks etc.     The project will run through the school holidays and beyond. .     Let's work together as a community to try and alleviate food poverty  and look out for each other where the government has failed those in need!    Many Thanks.   Park Road Mosque Food Bank.",False
" Torsten takes a tumble for local food banks ","Partington, North West England, United Kingdom",https://uk.gofundme.com/f/torsten-takes-a-tumble,370,380,,2020-04-27,,,0,,"Torsten is raising money on behalf of Abbotsford Prep school who are organising food bank collections with Manchester Vineyard to provide food for families who are most effected by covid-19    We hope to raise enough money to create essential food parcels to be picked up and distributed amongst those in need. Help us to reach our target by sponsoring Torsten to do ten roly polys each day until he reaches 100. ",False
" St Joseph's Catholic Primary Crayford COVID Appeal ","Crayford, Greater London, United Kingdom",https://uk.gofundme.com/f/st-joseph039s-catholic-primary-school-covid-appeal,2000,530,,2020-11-24,"ST. JOSEPHS PTA, CRAYFORD","Registered nonprofitDonations eligible for Gift Aid.",0,,"ST. JOSEPH'S Catholic Primary School  Crayford  is a small one form entry school with just over 200 children.   This year due to COVID 19 the School has been unable to raise funds to help the school and we need your help urgently.   There are many more families in need in our area and the school has started a FOOD BANK to help families in the school who have been affected and do not have enough food to eat. Food parcels have been distributed to those in need and this effort will continue during the Christmas holidays and well into the new year.    Every school has been affected by the pandemic and we are also trying to raise funds to replenish much needed school supplies; and to improve the outdoor playground facilities for children as indoor PE lessons are not possible due to the virus restrictions. The School hopes to install a ""Daily Mile"" route in our outdoor space so that children can walk or run a ""Daily Mile"" during the school week to improve fitness and well being in these difficult times.   Any small donation that you can make to help vulnerable families or to improve the facilities for the children would be amazing thanks so much for your support for the children and families of St Joseph's Catholic Primary School.",False
" Help us, Help them ","Thorpe Willoughby, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/school-meals-for-selby-children,2934,-1,,2020-10-23,,,0,,"FINAL UPDATE - We have now ended this Gofundme and wish to thank the wonderful people who helped us achieve our ambition of feeding the children of Selby throughout the half term. The remaining funds were passed on to the Selby District Food Bank to feed other families over the coming months. Please check out their website if you are able to offer them any of your support. Thank you x    MP for Selby Nigel Adams has decided that the deprived children in his area do not deserve to eat fresh meals this half term. We say NO WAY to that!!  We can source and provide packed meals at a cost of £2.50 per child every day this half-term  but we need your help to do so. We understand how hard things are at this time  but if you can afford to cover 1 or 2 or maybe even a full weeks worth of meals for a child  you will be proving what we know the people of Selby do best  looking after each other x  The meals will be provided by a local chef 'Mr Roast'  who has extensive previous experience of providing school dinners. We will set up points for the meals to be collected and also offer an option for them to be dropped off at homes  where travel is not possible for those in need.  Our aim is to feed 150 local children in the Selby area.  We need this money now in order to make a difference next week. It's a big ask  but I know that the legends out there will rise to this challenge.  These kids are our future  we can't let them down. We'll feed them now  because no one else can or will.  Thank you for your time and please give what you can to stop hunger in our community x",False
" Community Chat - Christmas Meal Appeal 2019 ","Fleetwood, North West England, United Kingdom",https://uk.gofundme.com/f/community-chat-christmas-meal-appeal-2019,2500,720,,2019-11-02,,,0,,"Community Chat - Christmas Meal Appeal 2019    We have come together as local community groups on Facebook to reach out to our members and the local community of Poulton and Thornton Cleveleys. The local groups have over 50 000 + members combined so reaches out to many people across the areas and beyond.     This year we're running a fundraiser to raise funds for the local community to see how we help this Christmas  which has many ideas from running for a Christmas meal for the elderly or lonely  Christmas meals for the homeless  Christmas stocking for people on the street to present for sick children in hospital at Christmas.     We have decided to run a Christmas Meal Appeal at a local venue to give those that may spend Christmas alone somewhere to go and have a great Christmas dinner to meet other people and enjoy! We will be organising an event in Poulton.    Any additional funds will go to helping feed the homeless at the Mustard Seed Group in Fleetwood at St peters Church  Streetlife Xmas Stocking or Amazing Graze (funding reached)  Christmas Presents for Sick Children and maybe even a local Defibrillator. We have some costings for some of these already.    Please as a community donate to something that will bring Christmas too many faces...    GoFundMe has requested to update the following information fir clarity:    Fundraiser is Martin Gardner I’m based in Fleetwood in Lancashire I am the director of the local community magazine LINK-MAG in the area and created and run the Poulton le Fylde Chat group on Facebook to which this campaign was created.     As its a new event in main I have no relationships with the cause as we’ve created it as a group  but the additional charities in addition for extra funds we raise are local groups that we have promoted through this groups  our media and others.    Funds will be spent in main on the funding of the Christmas meal event for the elderly and lonely to cover costs of provisions for food  venue  and leaflets and posters to raise awareness for members to attend  any additional cost will be donated to the local homeless food banks Christmas meal and associated groups.    The funds will be transferred to myself as I will arrange allocated of funds solely and donate direct to the relevant recipients  so will be fully noted and shared to the local Facebook groups whom members are supporting and helping.    Any further questions feel free to get in touch. ",False
" Nexus Studios: Supporting Hackney Foodbank ","Nexus Productions Ltd, Greater London, United Kingdom",https://uk.gofundme.com/f/nexus-studios-hackney-foodbank,1000,1140,,2020-04-03,"THE HACKNEY FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"We believe as a company that now more than ever  Foodbanks need our help and support through these difficult times.     With an increase in the number of people out of jobs due to COVID-19  there has been a higher demand and pressure put on food banks to supply to the vulnerable  elderly and poor families.     Emma Revie  the chief executive of the Trussell Trust  the UK’s largest network of foodbanks said “It’s really concerning...We are anticipating a significant increase in users as more people are unable to work.”    Based in Shoreditch London  we will be supporting our local Hackney Foodbank. At this time  we also incentivise anyone willing to do more for their communities and help people in this pandemic.     Check out other notable fundraisers below    Donate a ride for the NHS (Addison Lee)   https://www.gofundme.com/f/donate-a-ride-for-the-nhs    Frontline Medical Support to NHS  https://www.gofundme.com/f/frontline-medical-support    Helping hands (Beauty Banks)   https://www.gofundme.com/f/helpinghands-for-covid19      Thank you for your generosity.     Stay safe    Nexus Studios",False
" Rooftop Country & Grime Concert","London, Greater London, United Kingdom",https://uk.gofundme.com/f/rooftop-country-amp-grime-concert,580,580,,2020-09-07,,,0,,"  Hello - I’m singer/songwriter James Riley  and since the start of lockdown this year I’ve been live streaming weekly concerts from my roof in Tottenham  North London  to raise money for UK Food Banks.       We’ve had some amazing moments up on the roof - a country band  a brass band  a choir  as well as coverage from national media including the BBC and several viral clips online.    After 20 weeks of rooftop shows at the end of September I’ll finally be bringing this season of concerts to a close. So to make sure we go out with a bang - I’ve decided to make the last couple shows on September 11th & 18th really special.   I’m going to collaborate on these last shows with Grime MC’s from my local area of Tottenham. As a folk/country artist primarily  this is a really exciting prospect to me. It’s a chance to reach out beyond my musical comfort zone  and to create something new  spontaneous  and which speaks to the moment we’re collectively living through. I don’t know how folk and grime are going to sound when combined - but I’m very excited to find out.       I also feel like it’s a chance to create an encounter between parts of my neighbourhood that might not always have that much to do with one another - and with any luck to foster a sense of togetherness through the power of music.      To pull this off we need to upgrade our live streaming set-up significantly. Every week since the start of April I’ve been broadcasting the shows from my phone - but to capture a concert on this scale  involving a full country band and MC's across 3 rooftops - we need to hire a multi-camera set up  with professional audio. A collaboration like this will also involve rehearsals and musicians fees. I’m doing all of this at absolutely the lowest possible cost I can - but in all honesty we’re still a little over a grand away from covering costs.       So in order to make this a reality - I’m asking for your help to balance the books - anything that you feel able to chip in towards making this goal a reality  will be received with enormous gratitude and appreciation. Anything that we make above the goal will go directly to our wonderful partners #LiveForLove  the campaign to support UK Food Banks  for whom we’ve played 18 shows and counting!       Thanks for checking this out. I feel like we’ve got a unique opportunity to create something really special here before the end of summer. If this sounds like something you'd like to support  and you feel able to chip in  be a part of it and and help us pull off - huge gratitude and appreciation are in order. THANK YOU.",False
" Tab1Milli ","London, Greater London, United Kingdom",https://uk.gofundme.com/f/tab1milli,1000000,1923,,2020-03-16,"The Tabernacle Global Ministries","Registered nonprofitDonations eligible for Gift Aid.",0,,"  ‘Tab1Milli’ - is the name of the financial goal set for The Tab Church members  friends  and wider community to raise the £1million necessary to complete the funding  of the largest part of The Tab building project (Big Build).     We are so excited about the prospect of bringing this old Grade II listed building back to life! It was originally built in the early 1900’s as a Temperance Hall  since then it has had a plethora of uses  most recent of which left the building in a semi-derelict condition which included severe fire damage.    However  following its acquisition by The Tab Church  fresh ideas began to surface as to how it might be rescued  restored  and adapted to suit the needs for modern usage as Church  Community and Conferencing facility.    The ‘Tab1Milli’ is what will enable this most significant part of the Big Build project vision to become a reality  and the building actually able to be used.    But we can’t pull this off without your generous support because this is the largest financial project The Tab has ever undertaken.    We are therefore asking you to join with us through radical generosity  as together we step out in faith towards hitting the £1Million target by continually bringing our financial gifts together now and over the coming weeks and months.    Once the entire building is renovated  it will enable The Tab to continue and expand its traditional church functions and community initiatives  which are not limited to but currently include:  · Sunday services  · Kids church for children  · Crèche during the Sunday services  · Weekly prayer meetings  · Christian education and classes  · Administrative offices  · Bookshop/resources  · Food Bank – hosting Lewisham Central’s foodbank and distribution point. This is currently offered two-three times a week  staffed by 8-12 volunteers.  · Youth mentoring – support for vulnerable young people in the local community.  · Community action team (Restoration Empowerment and Community Help) – which focuses its support and resources on three vulnerable groups in Lewisham:  The elderly (offering days out and grocery food supplies);  The homeless (offering food clothing to those living on the streets)  and  Women and children escaping from domestic abuse (offering support).    *The Big Build Project includes the overall vision of Tabernacle Global Ministries and therefore maybe used for general purposes....",False
" Help for Community Hero ","Clacton-on-Sea, East of England, United Kingdom",https://uk.gofundme.com/f/help-for-community-hero,1000,605,,2019-10-23,,,0,,"I'm fundraising to help an amazing woman   who is always there for others and I want to be able to help her in return ! My mum Jane works tirelessly for others to make sure anyone in need has support ! Whether it be help through food bank   meals matters or church   or even just someone to listen she is there Earlier this year my mum was diagnosed with a very rare form of cancer Mantle Cell lymphoma and since September has undergone very intense treatment which is set to continue until at least spring next year including a lengthy stay in Bart's Hospital Weekly/daily hospital visits take their toll both emotionally and financially and I know things have been hard   so id like to raise some funds to make things a little easier on Mum and her partner Even if it means they can have some time for themselves with out thinking about finances for a day I know she will come out of this fighting but I'd like to make things a little easier for her Thank you for your time and support x",False
