Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Story,Complete
"Foodbank Donations","London, Greater London, United Kingdom",https://uk.gofundme.com/f/d8r8s-foodbank-donations,1314,300,,2020-07-14,"EUSTON FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"UNIVERSAL MUSIC STAFF CHARITY COMMITTEE   FOODBANK COLLECTION SUMMER 2020  Thank you for showing interest in our Foodbank collection. If you live outside of London  or aren't able to have goods collected in time  please do consider donating here as part of the campaign and all funds raised will go to Euston Foodbank.   Anything you can give is useful - here are some examples of what your money can do.     £15 can supply one adult with essential toiletries for a month    £26 can feed one person for one week    £60 can give an average family all their meals for a week     Thanks so much    Staff Charity Committee",False
"Redwing Wynd Easter Hunt","Dunfermline, Scotland, United Kingdom",https://uk.gofundme.com/f/redwing-wynd-easter-hunt,200,100,,2020-04-11,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of The Trussell Trust and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.    More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org.",False
"Donations for the Hackney Foodbank","London, Greater London, United Kingdom",https://uk.gofundme.com/f/donations-for-the-hackney-foodbank,720,500,,2020-03-28,,,0,,"Hi all! Foodbanks across the UK are being hit hard by the impact of coronavirus  with many people coming to them for the first time. I'm going to be collecting donations this Saturday April 4th  picking up from people's houses who would like to contribute food items (following safe protocol). If you are unable to donate food but would like to contribute cash  or if you'd like to do both  I'll be using the money from this campaign to purchase items on the Hackney Foodbank wish list to add to the donation drop off. Anything left over will be donated directly to the organisation itself.     Wish list items:    - UHT milk  - Wheetabix  - Baked beans/tinned pasta  - Tinned veg  - Tinned fruit  - Coffee  - Pasta sauce  - Long life juice  - Toilet roll    Thanks everyone! Any questions please get in touch!",False
"Crystal's Sober October for the PO9 Foodbank","Havant, South East England, United Kingdom",https://uk.gofundme.com/f/crystals-sober-october-for-the-po9-foodbank,591,500,,2020-10-04,,,0,,"The Gin is in the Bin  the Wine is down the Loo  I'm going Sober for October  but with a difference  and I need YOU! During lockdown I had a little spare time on my hands  so I started volunteering for the PO9 Foodbank  I had heard about these guys  and the good they do  but now I was about to see it first hand for myself. Throughout the Covid pandemic they helped so many families at the brink of despair. There are a worrying amount of children in our Borough who rely on their school dinners as their only hot meal for that day  that when the schools closed it was vital they had something in their cupboard to eat. And that's where the the PO9 Foodbank stepped up. Darren and his team selflessly and tirelessly put their time  energy  heart and soul in to making sure that no one and I mean NO ONE in our community goes hungry. The young  the elderly and the vulnerable are all supported. And I'm not just talking about it being for Covid  these guys do it every day  every week  every month  every year. They spend hours either talking or typing on their phones arranging donations  and taking requests and referrals for help. Then driving around collecting donations  taking them to storerooms  sorting through them  organising them  portioning them in to food parcels  (sometimes with very specific dietary needs) and finally delivering them to the front doors of those in need. The entire operation is run on Love  a whole lot of it  sweat  tears  less sleep than is healthy  stress  kindness  the most genuine heartfelt compassion I have ever seen in my life and of course  donations  whether they be in the form of food or money. Funding comes and goes  sadly. Unlike our daily need for food. And the PO9 Foodbank continues on  no matter what. So if you can  please support my chosen cause  while I ditch the bottle and give my liver a break  because these guys are awesome and need all the support they can get. ❤",False
"Breakfast Club @ Cin Cin","Deal, South East England, United Kingdom",https://uk.gofundme.com/f/breakfast-club-cin-cin,430,100,,2020-10-25,,,0,,"After posting the Facebook Post below  within a matter of minutes people we asking to help by means of offering time  foid and financial donations so we have created this fundraiser.   All money raised will help with food costs at Breakfast Club and anything left will go to the Deal Area Foodbank.   Thank you so so much for any contribution xx    ""So even though its difficult times for hospitality we've thought long and hard about what we could do to help out families that may struggle over the half term to provide for their children and also themselves.  No one should be going hungry in this day and age and whether the government have made the wrong decision or not  sometimes  everybody needs a little help.  We spoke to our staff yesterday and they have offered to volunteer their time to our breakfast club over the next week.  Cin Cin will provide the food and supplies and all visitors will follow the usual Covid rules and regulations but in a friendly & welcoming environment.  If you'd like to attend then feel free to pop us a message so we can save you a table or just pop by. No judgement  no questions  just know that there are always people willing to help """,False
"Belfast Celtic YM & Ladies Xmas Drive","Belfast, Northern Ireland, United Kingdom",https://uk.gofundme.com/f/belfast-celtic-ym-amp-ladies-xmas-drive,895,1000,,2020-10-28,,,0,,"During the month of November we as a club will be raising money to supply the less fortunate this xmas with some vouchers to purchase toys for their children to make xmas that little be more special during a tough year.     Due to Covid 19 we can't accept item donations so we plan to purchase vouchers and in partnership with the Whiterock Children's Centre we will distribute the vouchers to the families that need them most     We will also be raising money to help the West Belfast Foodbank to purchase much needed supplies  this year has seen an unprecedented need for the food banks in our areas so we will purchase items that's most in need    Every Little helps towards making someones Xmas :-)",False
"Running, Couch to 5k","Birmingham, West Midlands, United Kingdom",https://uk.gofundme.com/f/running-couch-to-5k,345,150,,2020-06-03,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of The Trussell Trust and every donation will help. Thank you in advance for your contribution to this cause.    I've been following the 9 week Couch to 5k programme for the last 7 weeks and am on target to run for 30 minutes next week  all in time for my birthday in order to help raise funds for The Trussell Trust. I know you can picture me more easily on roller boots  a scooter or contorting with a broom rather than running!     More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org.",False
"IT Boxing Day LochNess Swim for the Foodbank","Inverness, Scotland, United Kingdom",https://uk.gofundme.com/f/63pgw-it-boxing-day-lochness-swim,335,1000,,2019-12-21,"Blythswood Care","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join us in making a difference? We are raising money in aid of Blythswood Care and every donation will help. Thank you in advance for your contribution to this cause that means so much to us.    More information about Blythswood Care: Blythswood Care combines the Christian message with practical help for those in need at home and abroad  regardless of their political or religious beliefs or ethnic origins.",False
"York Palathon - a marathon in 27 days","York, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/york-palathon-a-marathon-in-27-days,445,26385,,2020-04-01,"YORK FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of YORK FOODBANK and every donation will help.    ​    ====     Will you sponsor me please in my ""York Palathon"" - a marathon over 27 days?    All proceeds will go to York Foodbanks. Can you offer £1 per day? Or £10? Please let me know and I will send details. Email [email redacted]    If you want to join in and walk a mile per day too for sponsorship  please ring me on 01904-330334.",False
"Support our local food banks","Bristol, South West England, United Kingdom",https://uk.gofundme.com/f/support-for-local-food-banks,320,3000,,2020-10-26,,,0,,"Hi All :)  My name is Ashleigh and I'm a Project Manager working in the Rail and Construction industry. Last year I was devastated to learn  how many children under 15 were living in poverty here in the UK and that many families were struggling to put food on the table let alone Christmas presents under the tree. knowing the Joy I felt running down the stairs on Christmas morning as a child I decided to create a gift giving initiative where were managed to raise 500+ gifts for children who may not have had anything to open otherwise. We then distributed these gifts with the help of Fareshare UK across their food banks in the South West.           This year however  it is clear that due to the devastating affects of COVID-19 many of our food banks are struggling and are worried about the up and coming winter months. I can not imagine families not having enough to eat during the coldest time of the year and therefore I have instead decided to set this page up in hopes of raising money to purchase food supplies.    We have a Van that has kindly been donated for the purpose of distributing supplies and a list of all the organisations we plan to donate them to will follow.    Your money will go directly to purchasing all these items. Foodbanks not only need food  but toiletries and every day house hold items such as washing up liquid.         We will be delivering these supplies to:    North Bristol Foodbank  Address: Ebenezer Church  286 Filton Ave  Bristol BS7 0BA    The Trussell Trust Food Bank  Address: St Marks Baptist Church  St Marks Rd  Easton  Bristol BS5 6HX    The Trussell Trust Food Bank  Crisis Centre Ministries  St Paul's  Bristol BS2 8TP    Bristol North West Foodbank  Bristol North West Foodbank Social Justice Hub St. Andrew's Church  Avonmouth Rd  Avonmouth  Bristol BS11 9EN    For all updates please return to this page where I will regularly be updating you with images and information on any additional food banks we support.   Any questions feel free to contact me directly on [email redacted]",False
"North Bristol Food bank","Pilning, South West England, United Kingdom",https://uk.gofundme.com/f/qhjgr-north-bristol-food-bank,310,100,,2020-08-20,"North Bristol Foodbank","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of North Bristol Foodbank and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.    Many people have lost their income due to the recent COVID-19 outbreak and are struggling with food insecurity. North Bristol Food Bank helps provide food security to those struggling. Your donation will go towards buying and transporting food to those in need of it     Our group has organized and run a sponsored litter pick along the Severn Beach to help the local community and raise awareness     More information about North Bristol Foodbank: North Bristol Foodbank",False
"Jack's Tour De Food - Bolton Outreach Foodbank","Horwich, North West England, United Kingdom",https://uk.gofundme.com/f/jack039s-tour-de-food-bolton-outreach-foodbank,285,300,,2020-11-04,"URBAN OUTREACH (BOLTON)","Registered nonprofitDonations eligible for Gift Aid.",0,,"My name is Jack  I enjoy cycling and have decided during this difficult time to cycle to raise funds for urban outreach in Bolton. Who provide food for households in crisis.   £35 pays for a child to receive a free lunch bag each day over the school holidays  £5 will buy nappies and wipe for a struggling family  A donation could go to a Christmas dinner hamper for a family  I will be cycling for on zwift for as long as i can (minimum of 6 hours) on the 14th of November. You can make a donation to keep me peddling. Let's all help our community.",False
"IDV1 Movember for Liverpool Foodbank","Liverpool, North West England, United Kingdom",https://uk.gofundme.com/f/idv1-movember-for-liverpool-foodbank,240,300,,2020-11-04,"SOUTH LIVERPOOL FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"Hello hello hellooooo! Welcome to our IDV1 movember page! A few of us are growing our disgusting attempts of facial hair to try and raise money for South Liverpool Foodbank. Obviously with everything going on from Covid  to the voting down of free meals for kids  we felt that raising money for a foodbank was very important at this moment in time. I’ll try and upload as many pictures of poor attempts of moustaches as I can!  Many thanks! ",False
"Sponsored Fast","Milngavie, Scotland, United Kingdom",https://uk.gofundme.com/f/7h325n-sponsored-fast,169,500,,2020-04-16,"THE HACKNEY FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"I have decided to raise funds for the HACKNEY FOODBANK initiative as although I have never needed to use a foodbank  I know people who have no other choice than to use them weekly. When we hear the word ‘poverty’ we often think of children in third world countries who have absolutely nothing and although these children are suffering and need our help too  we also have millions of people on our doorstep using foodbanks every day to feed their families. The wage gap in our country is ever growing under our current government and until we can make big changes to stop it once and for all- we must do what we can to individually help those around us. I used to work as a door-to-door charity fundraiser and often found that the most generous people were those with virtually nothing. They always wanted to sign up and do what they could to help as they knew what it was like to struggle that much. These people have inspired me for years and now I want to do something to help give back. So this is why I have decided to do a sponsored fast to help raise funds for a foodbank Initiative in my favourite place in the UK- Hackney! So thank you very much in advance for your donation as every tiny bit makes a huge difference. Big love  Martha ❤️x",False
"Foodbank Donation","Cobham Defence Communications, North West England, United Kingdom",https://uk.gofundme.com/f/foodbank-donation,290,500,,2020-03-24,"FOODBANK 365","Registered nonprofitDonations eligible for Gift Aid.",0,,"Want to help make a difference? Assystem is raising money in aid of Foodbanks local to our five UK sites and EVERY donation helps! Thank you in advance for your contribution to this cause. It means so much  to so many  at this difficult time!",False
"TM/Hackney Food Bank","London, Greater London, United Kingdom",https://uk.gofundme.com/f/tmhackney-food-bank,325,500,,2020-04-02,"THE HACKNEY FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"Let's raise some money for Hackney Foodbank. This will be a straight donation as online shopping is a little difficult at the moment. The business will match up to £500.",False
"Half marathon for Dawdon Church foodbank","Seaham, North East England, United Kingdom",https://uk.gofundme.com/f/half-marathon-for-dawdon-church-foodbank,160,100,,2020-08-30,,,0,,"I will be completing my first ever half marathon on the 13th September 2020 to raise money for our local Foodbank. If you would like to sponsor me then anything at all would be greatly appreciated!",False
"Barclays Rainham Foodbank COVID-19","Waltham Abbey, East of England, United Kingdom",https://uk.gofundme.com/f/barclays-rainham-foodbank-covid19,1140,2500,,2020-06-30,"RAINHAM FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"Want to join me in making a difference? I'm raising money to benefit RAINHAM FOODBANK  and any donation will help make an impact. Thanks in advance for your contribution to this cause that means so much to me.",False
"Oldham Athletic Academy - Community Support","Oldham, North West England, United Kingdom",https://uk.gofundme.com/f/oldham-athletic-academy-community-support,321,200,,2020-10-08,"OLDHAM ATHLETIC COMMUNITY TRUST","Registered nonprofitDonations eligible for Gift Aid.",0,,"As part of Oldham Athletic Academies NCS experience  the Academy is taking on an orienteering challenge at Dovestone Reservoir - the money raised from the experience will be split between Oldham Foodbank & Emmaus Mossley - a charity that offers home  work and personal support to a community of 26 formerly homeless people.     NCS is an experience for young people to develop outside the classroom. Learn new skills and develop. So far the Academy has taken on a range of workshops such as mental health and team-building. As part of their social action  they have decided to raise money and support for two local charities embedded in the local community of Oldham.     To aid there cause can you please share the page and donate if you are able to.",False
"India's campaign for The Trussell Trust","Wivenhoe, East of England, United Kingdom",https://uk.gofundme.com/f/india039s-campaign-for-the-trussell-trust,270,200,,2020-03-25,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of The Trussell Trust and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.    More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org  Please read on for my story... Follow along on Instagram @indiabach    I had these two weeks booked off work to go on a romantic history tour of Italy with my husband it's something we do every year and we always look forward to it  we were starting in Venice and making our way to Naples over the two weeks.     As you can imagine that hasn't gone to plan and as I work in a shop rather than having my two weeks off I've found myself like all of us in lock down for atleast three weeks.     Struggling to find food on empty shelves and having the luxury of being able to grab the last that was left whilst making small essentials trips I couldn't help but think how terrifying this time must be for those who were already struggling to buy food. Now with children off school the pressure must be unbelievable.     I personally suffer with at times intense anxiety and depression so recently purchased an indoor exercise bike which during these times has been a live saver.     Challenging myself to add an extra kilometer each day to my morning cycle it suddenly hit me that in 6 days I had hit 76 kilometres and thought to myself this morning  ""what if I could ride the length of venice to naples."" that combined with feeling utterly useless in the fight again this virus  whilst so many are working day and night to help. I decided I would start a donation page to go along with my personal little cycle challenge. If the only person who donates is me then I really don't mind but I would be so grateful if you could spare even a £1 to go towards this amazing charity!!     So here it is 76 kilometres down  649 to go!       This is very thrown together last minute so bare with me but to be honest what hasn't been thrown together last minute recently!!     Thank you so much in advance    Stay safe  stay kind and stay positive!!",False
"Ending Child Poverty","Cobalt Business Park, North East England, United Kingdom",https://uk.gofundme.com/f/3ynvb-ending-child-poverty,190,100,,2020-10-15,"VICTIMS FIRST NORTHUMBRIA","Registered nonprofitDonations eligible for Gift Aid.",0,,"My names Danni I am the fundraiser/supervisor for Victims First Northumbria - we support victims of any sort of crime across Northumberland and Tyne and Wear.     Whilst watching the news last night I found this quite shocking – the North East has seen the biggest rise in child poverty in the whole of the UK with 1 in 3 children living below the poverty line. In our force area top was Newcastle (39%)  South Tyneside (37%) and Sunderland (36%). Given that poverty impacts on mental health  wellbeing and of course potential to be victimised or become perpetrators of crime themselves  I thought VFN might like to help and they of course were glad to.     We would like to raise as much money as possible to purchase essential goods which we will give to Newcastle's foodbanks - in the worst affected area  this year to help some of the families in most need access the items they need to survive and thrive.    Do you want to join us in making a difference? Every donation will help. Thank you in advance for your contribution to this cause that means so much to me.",False
"Brave the shave","Lancaster, North West England, United Kingdom",https://uk.gofundme.com/f/7nswv-brave-the-shave,120,100,,2020-04-17,"Morecambe Bay Foodbank","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of Morecambe Bay Foodbank and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.    More information about Morecambe Bay Foodbank: Helping people in the Morecambe and Lancaster area who cannot get food due to an emergency situation",False
"Ramadan Foodbank","London, Greater London, United Kingdom",https://uk.gofundme.com/f/ramadan-foodbank,455,2000,,2020-04-21,,,0,,"Since November 2019  we have been distributing food every Friday on a main road in Rawalpindi  Pakistan. This food is being distributed to those in need. As there is currently a lock-down in Pakistan  labourers are unable to feed their families as they have no paid leave or health insurance. A large number of families are going days without food  with your support we can help these people. Please donate so we can provide support to these families in the spirit of the Holy Month of Ramadan.  For more information please contact Asad Ali on 07886495536",False
"Mr v Mrs charity vinyl battle","Widnes, North West England, United Kingdom",https://uk.gofundme.com/f/mr-v-mrs-charity-vinyl-battle,236,100,,2020-05-02,,,0,,"Inspired by the 2.6 challenge over the weekend that would have been the London Marathon we are battling out on the decks. Playing 26 songs decide who’s picks are best and if you enjoy the set feel free to donate. Money raised will go to Widnes Foodbank and the Jo Cox Foundation as these are the charities supported by the annual Great Get Together which this year sadly won’t be going ahead.",False
"LEH Fundraiser for The Pontefract Trussell Trust","Ledston, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/leh-fundraiser-for-the-pontefract-trussell-trust,175,200,,2020-10-07,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"We are asking for donations of money that can be sent to The Pontefract Trussell Trust. We have chosen this charity because it is a small  local charity. This charity helps people who are suffering from poverty due to many different reasons. The donations that you send will be vital and helpful for these people who are in need. As the school council  we hope you will join us in the fight to stop hunger and poverty across our local area and also in the UK.      More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org.",False
"MTC Summer campaign for The Trussell Trust","Manufacturing Technology Centre, West Midlands, United Kingdom",https://uk.gofundme.com/f/mtc-summer-campaign-for-the-trussell-trust,156,300,,2020-06-23,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"TeamMTC are raising money for The Trussell Trust to support those who need a little extra help in feeding their family during the 2020 Summer holiday when children are home and raiding the cupboards every 5 minutes!!    We may not be able to hold a food collection at MTC at present but if you'd spend £5 or £10 on donating products why not donate it here instead. Every donation will help.    Thank you in advance for your contribution to this cause that will help people in need.    More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org.",False
"Supporting The Trussell Trust during the Pandemic","London, Greater London, United Kingdom",https://uk.gofundme.com/f/supporting-the-trussell-trust-during-the-pandemic,625,50000,,2020-03-31,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"The global impact of COVID-19 has  and continues to  upturn the day to day lives of people everywhere. It is during this unprecedented time that we need to come together and do our share to help those impacted the most. We (Vik Mohith  Phil Tucker  Michael Brouder  Robert Palmer and Brian Macy) have decided to start this fundraising scheme on behalf of The Trussell Trust. As a result of the pandemic  families with little or no income  are falling behind and are struggling to provide themselves with the basics such as food. The Trussell Trust support a nationwide network of food banks and provide emergency food to those in need. Foodbank use has shown a steady increase over the last few years (Between April 2018 and March 2019  food banks in the Trussell Trust network provided a record 1.6 million food supplies to people in crisis  a 19% increase on the previous year) – the current pandemic will most likely increase the demand for these invaluable resources. We've come up with the idea of using a nomination system where we start with nominating 4 or more friends or colleagues to donate however much can be spared to the Trussell Trust. The nominees will each hopefully donate and/or nominate another 4 or more friends or colleagues who then do the same. This ripple effect will hopefully help us reach our goal. We absolutely appreciate that a donation may not be possible for everyone  but nominations will help spread the message of the good work the Trussell Trust do to those who may be able to help in a material way. Donations of food and essential non-food items such as toiletries and hygiene products can also be made at collection points in supermarkets across the country. We hope that you will join us on this journey in achieving this goal – together we can make a difference! Thank you in advance for your contribution to this cause that means so much to us. We hope you’re staying healthy and positive in these uncertain times Vik Mohith  Phil Tucker  Michael Brouder  Robert Palmer and Brian Macy More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org.",False
"Sunnyside Supplies Donations","Sunnyside, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/sunnyside-supplies-donations,570,200,,2020-06-15,,,0,,"We are a local foodbank  and we welcome your support. Any money donated will be used to purchase fresh food that we don't get donated (e.g. cheese  bread and milk)",False
"Broxtowe Community Projects Food bank","Beeston, East Midlands, United Kingdom",https://uk.gofundme.com/f/fund-a-food-bank-premises,510,10000,,2020-09-21,,,0,,"Over the past six months we’ve been operating as the Broxtowe Labour Hub foodbank and to date we’ve made more than 3000 deliveries  providing food for over 8000 people in the Broxtowe area. We never imagined that six months on we would still be working on the foodbank  the need has not gone away - if anything it’s needed now more than ever. ⠀ The food bank team are now launching a new charity to carry on this important work  as well as aiming to deliver some other exciting new projects. The new group is called ‘Broxtowe Community Projects’ and we are currently fundraising to secure our own premises and continue funding the much needed food parcels. Today we had some really exciting news about a premises and now launching the charity has become a reality. ⠀ We are asking people to contribute to the running costs of this charity in order to keep our shelves stocked and to help us invest in important community projects which will improve the lives and opportunities for the people of Broxtowe. We are fortunate to have secured a premises rent free  but the need for food is increasing so funds are needed now more than ever. The £10000 we are hoping to raise will keep our shelves well stocked for the next six months and allow us to invest in a range of training for our volunteers  introduce more grants and support schemes for our service users and maybe even secure a van to enable our service to travel. We are fairly unique amongst food banks in that we do not limit the number of food parcels someone can access in a year  we accept self referrals and also offer fresh food that includes fruit and vegetables  cheese  milk and a range of frozen foods in addition to the usual ambient packets. We also try and offer our service users a degree of choice to ensure a sense of dignity and we provide advice  guidance and onward referrals where needed. Please if you can  give generously so we can continue to do this important work. Thank you  Broxtowe Community Projects Team. ",False
"Get Mo Home","Manchester, North West England, United Kingdom",https://uk.gofundme.com/f/get-mo-home,365,3400,,2020-08-08,,,0,,"Please help our friends to get their cat Mo home!    Our best friend Alice and her partner Adam moved to Sri Lanka to work for a year back in 2018. Not long after arriving  Adam found a tiny kitten in the bushes where they were living and her mum was nowhere to be found. Alice and Adam took little Mo in and they enjoyed the rest of their year together.    When it was time for Alice and Adam to leave  they had always planned to wait until they were settled in their next home and have Mo brought over to them  wherever they were. For a number of reasons  Alice and Adam were both back in the UK as the Coronavirus pandemic was taking hold. Because of the pandemic  unfortunately Alice was made redundant from her job in travel and Adam has also found himself out of work. Despite both being unemployed  they have given up so much of their time to volunteer throughout the pandemic  managing their local mutual aid group and more recently helping out at a foodbank.    After a tough few months  Alice and Adam were ready to bring Mo over from Sri Lanka. They completed all the paperwork as required and arranged the logistics from the Sri Lankan end with the necessary contacts and organisations. On 3rd August  Mo started her long journey to her new home.    However  on arrival  it was found that the person sending Mo had not completed all the required paperwork which would have allowed Alice and Adam to take Mo home straight away.    Alice and Adam  who hadn't seen Mo for almost a year  were dealt a huge blow - Mo would have to be quarantined for four months. They would also have to pay a fine of £3400 for the error  which was not their fault  in addition to paying to put Mo in a cattery for the duration of her four-month quarantine. Their contact in Sri Lanka has refused to take any responsibility and pay the fine and is now ignoring their messages and emails.    Alice and Adam are devastated and we are devastated for them  and poor Mo. They have always worked so hard but have fallen on tough times as a result of the pandemic  as many others have. Living in London with no income and a huge fine to pay for a mistake they didn't make is causing our friends a huge amount of stress. A cuddle with Mo would make things a whole lot better  but they have a while to wait until she is home with them.    They would never ask for help like this but we wanted to do something for Alice and Adam who are always so willing do whatever they can for others. We know times are tough for so many people  but if you can  please help our friends to get little Mo home.",False
"Hazel Grove United community fundraiser","Hazel Grove High School, North West England, United Kingdom",https://uk.gofundme.com/f/hazel-grove-united-community-fundraiser,220,100,,2020-10-24,,,0,,"Children are at the heart of what we do here at Hazel Grove united FC.  We've seen how our community have pulled together to ensure that no local children will go hungry this half term and its incredible to see.  Its also highlighted just how big a problem this is  not just in the school holidays but all year round so that's why as a club we feel its important to get involved and try to help.  We are asking that all our players (if possible as we understand for many times are currently hard) could bring any cans/tins and any other long shelf life products to training over the coming weeks and we will then donate to our local foodbank based at Hazel Grove Baptist church.    Foodbanks are busy all year round especially at Christmastime so although it wouldn't help this half term it would help many families over the cold winter months to have food on their tables.    We have setup this page to run alongside our food collection as we are aware that in the current climate shopping isn't an option to all. Any donations received will be used to add to our collection and donated together.",False
"Lockdown Memories for Bedford Foodbank","Flitwick, East of England, United Kingdom",https://uk.gofundme.com/f/lockdown-memories-for-bedford-foodbank,210,200,,2020-04-26,"BEDFORD FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"Hi everyone!    I’m currently documenting families in front of their homes and doorways during the COVID-19 lockdown 2020.    A portrait of families and individuals at this time to look back on in the future.    I would be grateful if you could help me to raise some money for Bedford Foodbank. Thank you.",False
"Hamilton District Foodbank","Hamilton, Scotland, United Kingdom",https://uk.gofundme.com/f/hamilton-district-foodbank,200,200,,2020-04-29,,,0,,"Given the current situation many families are now struggling due to finances. I’m looking to raise as much as possible to buy the items the foodbank are currently low on.",False
"Feed a belly","Basingstoke, South East England, United Kingdom",https://uk.gofundme.com/f/esasu-feed-a-belly,181,500,,2020-06-16,,,0,,"Currently there is global suffering because of the Covid-19 Pandemic Lock-down and Nepal has been hit hard. Because our country is amongst the economically poorest and has one of the most corrupt governments in the world  we the youth have started initiatives to start supporting our communities ourselves.    We have been providing 50 households 2 meals a day for quite some time and the money has come from our own pockets but we cannot sustain these families for long because we are running out of money and we simply do not have the heart to stop what we are doing. These people are daily wage workers and are living in absolute poverty. They are sleeping on empty stomachs and many are committing suicide because they can't provide for their families during the lock-down. They are relying on us  their fellow community members for food to survive . So  we request you to donate as much as you comfortably can.    Per day  it takes only £2 to feed a family of three. Only £2!    The collected fund will be fully utilised in providing food to the needy members of many communities that we are a part of and you can always track our progress or contact us on our Instagram page for transparency.    We ask for your help in this time of turmoil as nobody deserves to starve. We need your help to fill their bellies till they can get back up on their own feet.  Thank You! Instagram : @community.foodbank ",False
"Elliott's campaign for The Welcome Centre","Huddersfield, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/elliott039s-campaign-for-the-welcome-centre,175,500,,2019-11-25,"The Welcome Centre","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference?     I'm raising money in aid of The Welcome Centre and every donation will help.     On December 7th  I will be taking part in the HTSA/LUFC Trust charity walk from Elland Road to the John Smith Stadium. This is part of the 'Festive Foodbank Appeal' to ensure that the Welcome Centre can continue to help put food on the table of those in need during one of their busiest periods.    Any donation would be greatly appreciated and would go a long way to making a crucial difference.",False
"Station Foodbank Donation","Saxmundham, East of England, United Kingdom",https://uk.gofundme.com/f/station-foodbank-donation,175,200,,2020-10-07,,,0,,"This page has been set up to support the Lowestoft Food Bank whilst I am unable to accept delivery of food items.",False
"Foodbank Advent Calendar Appeal","Frodsham, North West England, United Kingdom",https://uk.gofundme.com/f/foodbank-advent-calendars,145,-1,,2020-10-01,,,0,,"Every year myself  the local community and local businesses collect advent calendars on the run up to Christmas. We then distribute them to local food banks in time for the 1st December so all the children who’s parents rely on food banks have something to look forward to each day of December.     Most of us take for granted being able to buy an advent calendar but for some people  it just isn’t an option. By donating towards the fundraiser  you’re giving a child something to look forward to for every morning of December.   Now more than ever people are relying on food banks to feed their families. We can make a difference. ",False
